[2.27732, -0.883042, 0.748527, -1.43628, -1.5708, -2.43506]
[2.27809, -0.881075, 0.745193, -1.43491, -1.5708, -2.4343]
[2.27881, -0.879197, 0.742006, -1.43361, -1.5708, -2.43358]
[2.27949, -0.877408, 0.738968, -1.43236, -1.5708, -2.43289]
[2.28014, -0.87571, 0.736082, -1.43117, -1.5708, -2.43225]
[2.28075, -0.874104, 0.733349, -1.43004, -1.5708, -2.43164]
[2.28132, -0.87259, 0.730771, -1.42898, -1.5708, -2.43107]
[2.28186, -0.87117, 0.72835, -1.42798, -1.5708, -2.43053]
[2.28236, -0.869843, 0.726088, -1.42704, -1.5708, -2.43003]
[2.28282, -0.868612, 0.723986, -1.42617, -1.5708, -2.42957]
[2.28324, -0.867476, 0.722046, -1.42537, -1.5708, -2.42915]
[2.28362, -0.866437, 0.720271, -1.42463, -1.5708, -2.42876]
[2.28397, -0.865494, 0.71866, -1.42396, -1.5708, -2.42842]
[2.28429, -0.86465, 0.717215, -1.42336, -1.5708, -2.4281]
[2.28456, -0.863903, 0.715937, -1.42283, -1.5708, -2.42783]
[2.2848, -0.863255, 0.714828, -1.42237, -1.5708, -2.42759]
[2.285, -0.862706, 0.713888, -1.42198, -1.5708, -2.42739]
[2.28516, -0.862256, 0.713118, -1.42166, -1.5708, -2.42722]
[2.28529, -0.861906, 0.712518, -1.42141, -1.5708, -2.4271]
[2.28538, -0.861656, 0.712089, -1.42123, -1.5708, -2.427]
[2.28544, -0.861506, 0.711832, -1.42112, -1.5708, -2.42695]
[2.28546, -0.861456, 0.711746, -1.42109, -1.5708, -2.42693]
[2.28592, -0.860434, 0.709995, -1.42036, -1.5708, -2.42647]
[2.28661, -0.859484, 0.708365, -1.41968, -1.5708, -2.42578]
[2.28735, -0.859077, 0.707668, -1.41939, -1.5708, -2.42504]
[2.28807, -0.859274, 0.708004, -1.41953, -1.5708, -2.42432]
[2.28847, -0.859689, 0.708717, -1.41982, -1.5708, -2.42392]
[2.28903, -0.860734, 0.710509, -1.42057, -1.5708, -2.42336]
[2.28904, -0.860777, 0.710583, -1.4206, -1.5708, -2.42334]
[2.28909, -0.860907, 0.710805, -1.42069, -1.5708, -2.4233]
[2.28917, -0.861123, 0.711176, -1.42085, -1.5708, -2.42322]
[2.28928, -0.861425, 0.711693, -1.42106, -1.5708, -2.42311]
[2.28943, -0.861813, 0.712358, -1.42134, -1.5708, -2.42296]
[2.2896, -0.862287, 0.71317, -1.42168, -1.5708, -2.42279]
[2.28981, -0.862846, 0.714128, -1.42208, -1.5708, -2.42258]
[2.29005, -0.863491, 0.715232, -1.42254, -1.5708, -2.42234]
[2.29032, -0.86422, 0.71648, -1.42306, -1.5708, -2.42207]
[2.29063, -0.865034, 0.717872, -1.42363, -1.5708, -2.42176]
[2.29096, -0.865931, 0.719407, -1.42427, -1.5708, -2.42143]
[2.29133, -0.866912, 0.721083, -1.42497, -1.5708, -2.42106]
[2.29173, -0.867976, 0.7229, -1.42572, -1.5708, -2.42066]
[2.29216, -0.869121, 0.724855, -1.42653, -1.5708, -2.42023]
[2.29263, -0.870348, 0.726949, -1.4274, -1.5708, -2.41976]
[2.29313, -0.871656, 0.729179, -1.42832, -1.5708, -2.41926]
[2.29366, -0.873044, 0.731544, -1.4293, -1.5708, -2.41873]
[2.29422, -0.874511, 0.734042, -1.43033, -1.5708, -2.41817]
[2.29482, -0.876057, 0.736671, -1.43141, -1.5708, -2.41757]
[2.29545, -0.87768, 0.73943, -1.43255, -1.5708, -2.41694]
[2.29611, -0.87938, 0.742317, -1.43373, -1.5708, -2.41628]
[2.29681, -0.881156, 0.745331, -1.43497, -1.5708, -2.41558]
[2.29754, -0.883008, 0.748468, -1.43626, -1.5708, -2.41485]
[2.2983, -0.884933, 0.751728, -1.43759, -1.5708, -2.41409]
[2.2991, -0.886931, 0.755107, -1.43897, -1.5708, -2.41329]
[2.29993, -0.889001, 0.758605, -1.4404, -1.5708, -2.41246]
[2.3008, -0.891142, 0.762219, -1.44187, -1.5708, -2.41159]
[2.3017, -0.893354, 0.765947, -1.44339, -1.5708, -2.41069]
[2.30263, -0.895634, 0.769787, -1.44495, -1.5708, -2.40976]
[2.3036, -0.897983, 0.773736, -1.44655, -1.5708, -2.40879]
[2.3046, -0.900398, 0.777792, -1.44819, -1.5708, -2.40779]
[2.30564, -0.90288, 0.781954, -1.44987, -1.5708, -2.40675]
[2.30672, -0.905426, 0.786218, -1.45159, -1.5708, -2.40567]
[2.30781, -0.907997, 0.790518, -1.45332, -1.5708, -2.40458]
[2.30891, -0.910554, 0.794789, -1.45503, -1.5708, -2.40348]
[2.31, -0.913097, 0.79903, -1.45673, -1.5708, -2.40238]
[2.31111, -0.915626, 0.803242, -1.45841, -1.5708, -2.40128]
[2.31221, -0.918142, 0.807426, -1.46008, -1.5708, -2.40018]
[2.31331, -0.920644, 0.811582, -1.46173, -1.5708, -2.39907]
[2.31442, -0.923133, 0.815711, -1.46337, -1.5708, -2.39797]
[2.31553, -0.925609, 0.819812, -1.465, -1.5708, -2.39686]
[2.31665, -0.928072, 0.823887, -1.46661, -1.5708, -2.39574]
[2.31776, -0.930523, 0.827935, -1.46821, -1.5708, -2.39463]
[2.31888, -0.932961, 0.831957, -1.46979, -1.5708, -2.39351]
[2.32, -0.935387, 0.835953, -1.47136, -1.5708, -2.39239]
[2.32112, -0.937801, 0.839924, -1.47292, -1.5708, -2.39126]
[2.32225, -0.940203, 0.84387, -1.47446, -1.5708, -2.39014]
[2.32338, -0.942593, 0.847792, -1.476, -1.5708, -2.38901]
[2.32451, -0.944971, 0.851689, -1.47751, -1.5708, -2.38788]
[2.32564, -0.947338, 0.855562, -1.47902, -1.5708, -2.38675]
[2.32678, -0.949693, 0.859411, -1.48051, -1.5708, -2.38561]
[2.32792, -0.952038, 0.863237, -1.482, -1.5708, -2.38447]
[2.32906, -0.954371, 0.867039, -1.48346, -1.5708, -2.38333]
[2.3302, -0.956693, 0.870819, -1.48492, -1.5708, -2.38219]
[2.33135, -0.959004, 0.874576, -1.48637, -1.5708, -2.38104]
[2.3325, -0.961304, 0.878311, -1.4878, -1.5708, -2.37989]
[2.33365, -0.963594, 0.882023, -1.48923, -1.5708, -2.37874]
[2.3348, -0.965874, 0.885714, -1.49064, -1.5708, -2.37759]
[2.33596, -0.968143, 0.889383, -1.49204, -1.5708, -2.37643]
[2.33712, -0.970401, 0.893031, -1.49343, -1.5708, -2.37527]
[2.33828, -0.97265, 0.896658, -1.4948, -1.5708, -2.37411]
[2.33944, -0.974889, 0.900264, -1.49617, -1.5708, -2.37295]
[2.34061, -0.977117, 0.903849, -1.49753, -1.5708, -2.37178]
[2.34178, -0.979336, 0.907414, -1.49887, -1.5708, -2.37061]
[2.34295, -0.981545, 0.910959, -1.50021, -1.5708, -2.36944]
[2.34413, -0.983744, 0.914484, -1.50154, -1.5708, -2.36826]
[2.34529, -0.985901, 0.917936, -1.50283, -1.5708, -2.3671]
[2.34641, -0.987983, 0.921264, -1.50408, -1.5708, -2.36598]
[2.3475, -0.98999, 0.924469, -1.50528, -1.5708, -2.36488]
[2.34856, -0.991924, 0.927554, -1.50643, -1.5708, -2.36382]
[2.34959, -0.993786, 0.930519, -1.50753, -1.5708, -2.3628]
[2.35058, -0.995575, 0.933367, -1.50859, -1.5708, -2.36181]
[2.35154, -0.997294, 0.9361, -1.5096, -1.5708, -2.36085]
[2.35246, -0.998942, 0.938718, -1.51057, -1.5708, -2.35993]
[2.35335, -1.00052, 0.941223, -1.5115, -1.5708, -2.35904]
[2.3542, -1.00203, 0.943616, -1.51238, -1.5708, -2.35819]
[2.35502, -1.00347, 0.945898, -1.51322, -1.5708, -2.35737]
[2.3558, -1.00485, 0.948072, -1.51402, -1.5708, -2.35659]
[2.35655, -1.00615, 0.950137, -1.51478, -1.5708, -2.35584]
[2.35726, -1.00739, 0.952095, -1.5155, -1.5708, -2.35513]
[2.35794, -1.00856, 0.953947, -1.51618, -1.5708, -2.35445]
[2.35858, -1.00967, 0.955694, -1.51682, -1.5708, -2.35381]
[2.35918, -1.01071, 0.957337, -1.51742, -1.5708, -2.35321]
[2.35975, -1.01169, 0.958876, -1.51798, -1.5708, -2.35264]
[2.36028, -1.0126, 0.960312, -1.51851, -1.5708, -2.35211]
[2.36078, -1.01345, 0.961646, -1.51899, -1.5708, -2.35161]
[2.36124, -1.01423, 0.962879, -1.51944, -1.5708, -2.35115]
[2.36166, -1.01495, 0.96401, -1.51986, -1.5708, -2.35073]
[2.36205, -1.01561, 0.965042, -1.52023, -1.5708, -2.35034]
[2.3624, -1.0162, 0.965974, -1.52057, -1.5708, -2.34999]
[2.36271, -1.01673, 0.966807, -1.52087, -1.5708, -2.34968]
[2.36299, -1.0172, 0.96754, -1.52114, -1.5708, -2.3494]
[2.36323, -1.0176, 0.968176, -1.52137, -1.5708, -2.34916]
[2.36343, -1.01794, 0.968713, -1.52156, -1.5708, -2.34896]
[2.3636, -1.01822, 0.969152, -1.52172, -1.5708, -2.34879]
[2.36373, -1.01844, 0.969493, -1.52185, -1.5708, -2.34866]
[2.36382, -1.0186, 0.969736, -1.52194, -1.5708, -2.34857]
[2.36387, -1.01869, 0.969882, -1.52199, -1.5708, -2.34852]
[2.36389, -1.01872, 0.969931, -1.52201, -1.5708, -2.3485]
[2.36426, -1.01955, 0.971232, -1.52248, -1.5708, -2.34813]
[2.36459, -1.02089, 0.973332, -1.52324, -1.5708, -2.3478]
[2.3647, -1.02245, 0.975778, -1.52412, -1.5708, -2.34769]
[2.36457, -1.02406, 0.978294, -1.52503, -1.5708, -2.34782]
[2.36438, -1.025, 0.979769, -1.52556, -1.5708, -2.34801]
[2.36392, -1.02642, 0.98199, -1.52636, -1.5708, -2.34847]
[2.3639, -1.02647, 0.982057, -1.52639, -1.5708, -2.34849]
[2.36385, -1.0266, 0.982257, -1.52646, -1.5708, -2.34854]
[2.36376, -1.02681, 0.98259, -1.52658, -1.5708, -2.34863]
[2.36363, -1.02711, 0.983057, -1.52675, -1.5708, -2.34876]
[2.36346, -1.02749, 0.983656, -1.52696, -1.5708, -2.34892]
[2.36326, -1.02796, 0.984388, -1.52722, -1.5708, -2.34913]
[2.36302, -1.02851, 0.985251, -1.52753, -1.5708, -2.34936]
[2.36275, -1.02915, 0.986247, -1.52789, -1.5708, -2.34964]
[2.36244, -1.02988, 0.987374, -1.52829, -1.5708, -2.34995]
[2.36209, -1.03068, 0.988632, -1.52875, -1.5708, -2.3503]
[2.3617, -1.03157, 0.99002, -1.52924, -1.5708, -2.35068]
[2.36128, -1.03255, 0.991538, -1.52978, -1.5708, -2.35111]
[2.36082, -1.03361, 0.993185, -1.53037, -1.5708, -2.35157]
[2.36033, -1.03475, 0.994959, -1.53101, -1.5708, -2.35206]
[2.35979, -1.03597, 0.996861, -1.53168, -1.5708, -2.3526]
[2.35922, -1.03728, 0.99889, -1.5324, -1.5708, -2.35317]
[2.35861, -1.03867, 1.00104, -1.53317, -1.5708, -2.35378]
[2.35796, -1.04014, 1.00332, -1.53398, -1.5708, -2.35443]
[2.35728, -1.04169, 1.00572, -1.53483, -1.5708, -2.35511]
[2.35655, -1.04333, 1.00825, -1.53572, -1.5708, -2.35584]
[2.35579, -1.04504, 1.0109, -1.53665, -1.5708, -2.3566]
[2.35499, -1.04683, 1.01366, -1.53763, -1.5708, -2.3574]
[2.35415, -1.0487, 1.01655, -1.53864, -1.5708, -2.35824]
[2.35327, -1.05065, 1.01955, -1.53969, -1.5708, -2.35911]
[2.35236, -1.05268, 1.02267, -1.54078, -1.5708, -2.36003]
[2.3514, -1.05479, 1.0259, -1.54191, -1.5708, -2.36099]
[2.35041, -1.05697, 1.02925, -1.54308, -1.5708, -2.36198]
[2.34937, -1.05923, 1.03271, -1.54428, -1.5708, -2.36302]
[2.34829, -1.06157, 1.03629, -1.54552, -1.5708, -2.3641]
[2.34718, -1.06398, 1.03997, -1.54679, -1.5708, -2.36521]
[2.34602, -1.06646, 1.04376, -1.54809, -1.5708, -2.36637]
[2.34482, -1.06902, 1.04766, -1.54943, -1.5708, -2.36757]
[2.34358, -1.07166, 1.05166, -1.5508, -1.5708, -2.36881]
[2.34232, -1.07432, 1.05571, -1.55218, -1.5708, -2.37007]
[2.34106, -1.07698, 1.05973, -1.55355, -1.5708, -2.37133]
[2.33979, -1.07963, 1.06374, -1.55491, -1.5708, -2.3726]
[2.33852, -1.08227, 1.06773, -1.55625, -1.5708, -2.37387]
[2.33724, -1.08491, 1.0717, -1.55759, -1.5708, -2.37515]
[2.33596, -1.08753, 1.07565, -1.55891, -1.5708, -2.37642]
[2.33468, -1.09015, 1.07959, -1.56023, -1.5708, -2.37771]
[2.3334, -1.09276, 1.0835, -1.56154, -1.5708, -2.37899]
[2.33211, -1.09537, 1.0874, -1.56283, -1.5708, -2.38028]
[2.33082, -1.09797, 1.09128, -1.56411, -1.5708, -2.38157]
[2.32952, -1.10056, 1.09515, -1.56539, -1.5708, -2.38287]
[2.32822, -1.10314, 1.099, -1.56665, -1.5708, -2.38417]
[2.32692, -1.10571, 1.10283, -1.56791, -1.5708, -2.38547]
[2.32561, -1.10828, 1.10664, -1.56915, -1.5708, -2.38677]
[2.32431, -1.11084, 1.11044, -1.57039, -1.5708, -2.38808]
[2.32299, -1.1134, 1.11422, -1.57161, -1.5708, -2.3894]
[2.32168, -1.11595, 1.11798, -1.57283, -1.5708, -2.39071]
[2.32036, -1.11849, 1.12173, -1.57404, -1.5708, -2.39203]
[2.31903, -1.12102, 1.12546, -1.57523, -1.5708, -2.39336]
[2.31771, -1.12355, 1.12918, -1.57642, -1.5708, -2.39468]
[2.31638, -1.12607, 1.13288, -1.5776, -1.5708, -2.39601]
[2.31504, -1.12859, 1.13656, -1.57877, -1.5708, -2.39735]
[2.3137, -1.1311, 1.14023, -1.57993, -1.5708, -2.39869]
[2.31236, -1.1336, 1.14388, -1.58108, -1.5708, -2.40003]
[2.31102, -1.13609, 1.14752, -1.58222, -1.5708, -2.40137]
[2.30967, -1.13858, 1.15115, -1.58336, -1.5708, -2.40272]
[2.30832, -1.14107, 1.15475, -1.58448, -1.5708, -2.40407]
[2.30696, -1.14355, 1.15835, -1.5856, -1.5708, -2.40543]
[2.3056, -1.14602, 1.16192, -1.5867, -1.5708, -2.40679]
[2.30424, -1.14848, 1.16549, -1.5878, -1.5708, -2.40815]
[2.30287, -1.15094, 1.16904, -1.58889, -1.5708, -2.40952]
[2.3015, -1.1534, 1.17257, -1.58997, -1.5708, -2.41089]
[2.30013, -1.15585, 1.17609, -1.59104, -1.5708, -2.41226]
[2.29877, -1.15825, 1.17955, -1.59209, -1.5708, -2.41362]
[2.29745, -1.16058, 1.18288, -1.5931, -1.5708, -2.41494]
[2.29617, -1.16282, 1.1861, -1.59407, -1.5708, -2.41622]
[2.29493, -1.16499, 1.1892, -1.595, -1.5708, -2.41746]
[2.29373, -1.16708, 1.19218, -1.59589, -1.5708, -2.41866]
[2.29257, -1.1691, 1.19505, -1.59675, -1.5708, -2.41982]
[2.29145, -1.17103, 1.1978, -1.59757, -1.5708, -2.42094]
[2.29036, -1.1729, 1.20045, -1.59835, -1.5708, -2.42203]
[2.28932, -1.17468, 1.20298, -1.5991, -1.5708, -2.42307]
[2.28832, -1.17639, 1.2054, -1.59981, -1.5708, -2.42407]
[2.28736, -1.17802, 1.20772, -1.60049, -1.5708, -2.42503]
[2.28644, -1.17958, 1.20992, -1.60114, -1.5708, -2.42595]
[2.28556, -1.18107, 1.21202, -1.60175, -1.5708, -2.42683]
[2.28472, -1.18247, 1.21401, -1.60233, -1.5708, -2.42766]
[2.28393, -1.18381, 1.21589, -1.60287, -1.5708, -2.42846]
[2.28318, -1.18507, 1.21767, -1.60339, -1.5708, -2.42921]
[2.28246, -1.18626, 1.21934, -1.60387, -1.5708, -2.42992]
[2.2818, -1.18738, 1.22091, -1.60433, -1.5708, -2.43059]
[2.28117, -1.18842, 1.22237, -1.60475, -1.5708, -2.43122]
[2.28058, -1.18939, 1.22373, -1.60514, -1.5708, -2.4318]
[2.28004, -1.19029, 1.22499, -1.6055, -1.5708, -2.43235]
[2.27954, -1.19111, 1.22615, -1.60583, -1.5708, -2.43284]
[2.27909, -1.19186, 1.2272, -1.60614, -1.5708, -2.4333]
[2.27868, -1.19254, 1.22816, -1.60641, -1.5708, -2.43371]
[2.27831, -1.19315, 1.22901, -1.60665, -1.5708, -2.43408]
[2.27798, -1.19369, 1.22976, -1.60687, -1.5708, -2.43441]
[2.2777, -1.19415, 1.23041, -1.60705, -1.5708, -2.43469]
[2.27746, -1.19455, 1.23096, -1.60721, -1.5708, -2.43493]
[2.27726, -1.19487, 1.23141, -1.60734, -1.5708, -2.43513]
[2.27711, -1.19512, 1.23176, -1.60744, -1.5708, -2.43528]
[2.277, -1.1953, 1.23201, -1.60751, -1.5708, -2.43539]
[2.27694, -1.1954, 1.23216, -1.60755, -1.5708, -2.43545]
[2.27691, -1.19544, 1.23221, -1.60756, -1.5708, -2.43547]
[2.27651, -1.19479, 1.2313, -1.60731, -1.5708, -2.43588]
[2.27604, -1.19541, 1.23217, -1.60755, -1.5708, -2.43635]
[2.27538, -1.19594, 1.2329, -1.60776, -1.5708, -2.43701]
[2.27469, -1.19615, 1.23321, -1.60785, -1.5708, -2.4377]
[2.27402, -1.19604, 1.23304, -1.6078, -1.5708, -2.43837]
[2.27317, -1.19526, 1.23196, -1.60749, -1.5708, -2.43922]
[2.27315, -1.19523, 1.23192, -1.60748, -1.5708, -2.43924]
[2.2731, -1.19514, 1.23179, -1.60745, -1.5708, -2.43929]
[2.27301, -1.19499, 1.23158, -1.60739, -1.5708, -2.43938]
[2.27288, -1.19478, 1.23129, -1.6073, -1.5708, -2.43951]
[2.27271, -1.19451, 1.23091, -1.6072, -1.5708, -2.43968]
[2.27251, -1.19418, 1.23045, -1.60706, -1.5708, -2.43988]
[2.27227, -1.19379, 1.2299, -1.60691, -1.5708, -2.44012]
[2.27199, -1.19334, 1.22927, -1.60673, -1.5708, -2.4404]
[2.27168, -1.19283, 1.22856, -1.60652, -1.5708, -2.44071]
[2.27133, -1.19226, 1.22776, -1.60629, -1.5708, -2.44106]
[2.27094, -1.19162, 1.22687, -1.60604, -1.5708, -2.44145]
[2.27052, -1.19093, 1.2259, -1.60576, -1.5708, -2.44187]
[2.27006, -1.19018, 1.22484, -1.60546, -1.5708, -2.44233]
[2.26956, -1.18936, 1.2237, -1.60513, -1.5708, -2.44283]
[2.26903, -1.18848, 1.22246, -1.60478, -1.5708, -2.44336]
[2.26846, -1.18755, 1.22115, -1.6044, -1.5708, -2.44393]
[2.26786, -1.18655, 1.21974, -1.60399, -1.5708, -2.44453]
[2.26722, -1.18548, 1.21824, -1.60356, -1.5708, -2.44517]
[2.26654, -1.18436, 1.21666, -1.6031, -1.5708, -2.44585]
[2.26583, -1.18317, 1.21499, -1.60261, -1.5708, -2.44656]
[2.26509, -1.18192, 1.21322, -1.6021, -1.5708, -2.4473]
[2.2643, -1.18061, 1.21137, -1.60156, -1.5708, -2.44808]
[2.26349, -1.17923, 1.20942, -1.60099, -1.5708, -2.4489]
[2.26264, -1.17779, 1.20738, -1.60039, -1.5708, -2.44975]
[2.26175, -1.17628, 1.20525, -1.59977, -1.5708, -2.45064]
[2.26083, -1.17471, 1.20303, -1.59911, -1.5708, -2.45155]
[2.25988, -1.17308, 1.20071, -1.59843, -1.5708, -2.45251]
[2.25889, -1.17138, 1.19829, -1.59771, -1.5708, -2.45349]
[2.25787, -1.16961, 1.19578, -1.59696, -1.5708, -2.45451]
[2.25682, -1.16778, 1.19317, -1.59619, -1.5708, -2.45557]
[2.25573, -1.16588, 1.19046, -1.59538, -1.5708, -2.45666]
[2.25461, -1.16391, 1.18765, -1.59454, -1.5708, -2.45777]
[2.25346, -1.16188, 1.18474, -1.59366, -1.5708, -2.45893]
[2.2523, -1.1598, 1.18177, -1.59277, -1.5708, -2.46009]
[2.25113, -1.15773, 1.1788, -1.59186, -1.5708, -2.46126]
[2.24997, -1.15564, 1.1758, -1.59096, -1.5708, -2.46242]
[2.24881, -1.15355, 1.1728, -1.59004, -1.5708, -2.46358]
[2.24766, -1.15146, 1.16978, -1.58912, -1.5708, -2.46473]
[2.24651, -1.14936, 1.16675, -1.58819, -1.5708, -2.46588]
[2.24536, -1.14725, 1.16371, -1.58725, -1.5708, -2.46703]
[2.24421, -1.14514, 1.16066, -1.58631, -1.5708, -2.46817]
[2.24307, -1.14302, 1.15759, -1.58536, -1.5708, -2.46932]
[2.24193, -1.1409, 1.15451, -1.5844, -1.5708, -2.47046]
[2.2408, -1.13877, 1.15141, -1.58344, -1.5708, -2.47159]
[2.23967, -1.13663, 1.1483, -1.58247, -1.5708, -2.47272]
[2.23854, -1.13449, 1.14518, -1.58149, -1.5708, -2.47385]
[2.23741, -1.13234, 1.14205, -1.5805, -1.5708, -2.47498]
[2.23628, -1.13019, 1.1389, -1.57951, -1.5708, -2.4761]
[2.23516, -1.12803, 1.13574, -1.57851, -1.5708, -2.47723]
[2.23405, -1.12586, 1.13256, -1.5775, -1.5708, -2.47834]
[2.23293, -1.12369, 1.12937, -1.57649, -1.5708, -2.47946]
[2.23182, -1.12151, 1.12617, -1.57546, -1.5708, -2.48057]
[2.23071, -1.11932, 1.12295, -1.57443, -1.5708, -2.48168]
[2.2296, -1.11713, 1.11972, -1.57339, -1.5708, -2.48278]
[2.2285, -1.11493, 1.11648, -1.57235, -1.5708, -2.48389]
[2.2274, -1.11272, 1.11322, -1.57129, -1.5708, -2.48499]
[2.2263, -1.11051, 1.10995, -1.57023, -1.5708, -2.48608]
[2.22521, -1.10829, 1.10666, -1.56916, -1.5708, -2.48718]
[2.22412, -1.10607, 1.10335, -1.56808, -1.5708, -2.48827]
[2.22303, -1.10384, 1.10004, -1.567, -1.5708, -2.48936]
[2.22195, -1.1016, 1.0967, -1.5659, -1.5708, -2.49044]
[2.22086, -1.09935, 1.09336, -1.5648, -1.5708, -2.49153]
[2.21978, -1.0971, 1.08999, -1.56369, -1.5708, -2.49261]
[2.21871, -1.09484, 1.08662, -1.56257, -1.5708, -2.49368]
[2.21763, -1.09258, 1.08322, -1.56144, -1.5708, -2.49476]
[2.21656, -1.0903, 1.07981, -1.56031, -1.5708, -2.49583]
[2.21551, -1.08806, 1.07644, -1.55918, -1.5708, -2.49688]
[2.21449, -1.08588, 1.07316, -1.55808, -1.5708, -2.4979]
[2.21351, -1.08376, 1.06997, -1.55701, -1.5708, -2.49888]
[2.21256, -1.0817, 1.06687, -1.55596, -1.5708, -2.49983]
[2.21165, -1.07971, 1.06386, -1.55495, -1.5708, -2.50074]
[2.21077, -1.07778, 1.06094, -1.55396, -1.5708, -2.50162]
[2.20992, -1.07592, 1.05813, -1.553, -1.5708, -2.50247]
[2.20911, -1.07412, 1.0554, -1.55208, -1.5708, -2.50328]
[2.20833, -1.07239, 1.05278, -1.55118, -1.5708, -2.50406]
[2.20759, -1.07073, 1.05025, -1.55032, -1.5708, -2.5048]
[2.20688, -1.06913, 1.04783, -1.54949, -1.5708, -2.50551]
[2.2062, -1.06761, 1.0455, -1.54869, -1.5708, -2.50619]
[2.20555, -1.06615, 1.04328, -1.54793, -1.5708, -2.50684]
[2.20493, -1.06475, 1.04115, -1.5472, -1.5708, -2.50745]
[2.20435, -1.06343, 1.03913, -1.5465, -1.5708, -2.50804]
[2.2038, -1.06218, 1.03722, -1.54584, -1.5708, -2.50859]
[2.20329, -1.06099, 1.03541, -1.54521, -1.5708, -2.5091]
[2.2028, -1.05988, 1.03371, -1.54462, -1.5708, -2.50959]
[2.20235, -1.05884, 1.03211, -1.54407, -1.5708, -2.51004]
[2.20192, -1.05786, 1.03062, -1.54355, -1.5708, -2.51046]
[2.20153, -1.05696, 1.02924, -1.54307, -1.5708, -2.51085]
[2.20118, -1.05613, 1.02796, -1.54263, -1.5708, -2.51121]
[2.20085, -1.05537, 1.0268, -1.54222, -1.5708, -2.51154]
[2.20055, -1.05468, 1.02574, -1.54186, -1.5708, -2.51184]
[2.20029, -1.05406, 1.02479, -1.54153, -1.5708, -2.5121]
[2.20006, -1.05352, 1.02396, -1.54123, -1.5708, -2.51233]
[2.19985, -1.05305, 1.02323, -1.54098, -1.5708, -2.51254]
[2.19968, -1.05265, 1.02262, -1.54077, -1.5708, -2.51271]
[2.19954, -1.05232, 1.02212, -1.54059, -1.5708, -2.51285]
[2.19943, -1.05207, 1.02172, -1.54045, -1.5708, -2.51295]
[2.19936, -1.05189, 1.02145, -1.54036, -1.5708, -2.51303]
[2.19931, -1.05178, 1.02128, -1.5403, -1.5708, -2.51308]
[2.19929, -1.05174, 1.02122, -1.54028, -1.5708, -2.51309]
[2.19905, -1.05093, 1.01998, -1.53984, -1.5708, -2.51334]
[2.19889, -1.0498, 1.01823, -1.53923, -1.5708, -2.5135]
[2.19893, -1.04855, 1.01631, -1.53856, -1.5708, -2.51346]
[2.19914, -1.04733, 1.01443, -1.5379, -1.5708, -2.51325]
[2.19978, -1.04571, 1.01194, -1.53702, -1.5708, -2.51261]
[2.1998, -1.04568, 1.01188, -1.537, -1.5708, -2.51259]
[2.19986, -1.04557, 1.01171, -1.53694, -1.5708, -2.51253]
[2.19997, -1.04539, 1.01143, -1.53684, -1.5708, -2.51242]
[2.20012, -1.04513, 1.01104, -1.5367, -1.5708, -2.51227]
[2.20031, -1.0448, 1.01053, -1.53653, -1.5708, -2.51208]
[2.20054, -1.0444, 1.00991, -1.53631, -1.5708, -2.51185]
[2.20082, -1.04393, 1.00918, -1.53605, -1.5708, -2.51157]
[2.20114, -1.04338, 1.00833, -1.53575, -1.5708, -2.51125]
[2.2015, -1.04275, 1.00737, -1.53541, -1.5708, -2.51089]
[2.2019, -1.04206, 1.00629, -1.53503, -1.5708, -2.51049]
[2.20234, -1.04129, 1.0051, -1.53461, -1.5708, -2.51005]
[2.20283, -1.04044, 1.00379, -1.53414, -1.5708, -2.50956]
[2.20336, -1.03952, 1.00237, -1.53364, -1.5708, -2.50903]
[2.20393, -1.03853, 1.00083, -1.53309, -1.5708, -2.50846]
[2.20454, -1.03746, 0.999168, -1.5325, -1.5708, -2.50785]
[2.2052, -1.03632, 0.997391, -1.53187, -1.5708, -2.50719]
[2.20589, -1.0351, 0.995495, -1.5312, -1.5708, -2.5065]
[2.20663, -1.0338, 0.993479, -1.53048, -1.5708, -2.50576]
[2.20741, -1.03242, 0.991342, -1.52971, -1.5708, -2.50498]
[2.20822, -1.03097, 0.989083, -1.52891, -1.5708, -2.50417]
[2.20908, -1.02944, 0.9867, -1.52805, -1.5708, -2.50331]
[2.20998, -1.02784, 0.984193, -1.52715, -1.5708, -2.50241]
[2.21092, -1.02615, 0.981561, -1.52621, -1.5708, -2.50147]
[2.2119, -1.02438, 0.978801, -1.52521, -1.5708, -2.50048]
[2.21293, -1.02254, 0.975913, -1.52417, -1.5708, -2.49946]
[2.21399, -1.02061, 0.972896, -1.52308, -1.5708, -2.4984]
[2.21509, -1.0186, 0.969747, -1.52194, -1.5708, -2.4973]
[2.21623, -1.01651, 0.966465, -1.52075, -1.5708, -2.49616]
[2.2174, -1.01434, 0.963049, -1.51951, -1.5708, -2.49498]
[2.21862, -1.01208, 0.959496, -1.51821, -1.5708, -2.49377]
[2.21988, -1.00974, 0.955805, -1.51686, -1.5708, -2.49251]
[2.22117, -1.00731, 0.951974, -1.51546, -1.5708, -2.49122]
[2.22251, -1.0048, 0.948, -1.514, -1.5708, -2.48988]
[2.22386, -1.00224, 0.943944, -1.5125, -1.5708, -2.48853]
[2.2252, -0.999665, 0.939865, -1.511, -1.5708, -2.48718]
[2.22655, -0.997083, 0.935764, -1.50948, -1.5708, -2.48584]
